21.4283 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
62.9473 	INFO 	Keyboard events cleared
62.9466 	EXP 	probe: autoDraw = True
63.8153 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'pos': 150, 'corr_resp': 'v', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
63.8171 	DATA 	Keypress: x
63.8299 	EXP 	fixation: autoDraw = False
63.8299 	EXP 	line1: autoDraw = False
63.8299 	EXP 	line2: autoDraw = False
63.8299 	EXP 	line3: autoDraw = False
63.8299 	EXP 	line4: autoDraw = False
63.8299 	EXP 	probe: autoDraw = False
63.8299 	EXP 	fixation: autoDraw = True
64.8296 	EXP 	fixation: autoDraw = False
64.8296 	EXP 	line1: autoDraw = True
64.8296 	EXP 	line2: autoDraw = True
64.8296 	EXP 	line3: autoDraw = True
64.8296 	EXP 	line4: autoDraw = True
65.8306 	INFO 	Keyboard events cleared
65.8300 	EXP 	probe: autoDraw = True
66.5991 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'pos': 50, 'corr_resp': 'c', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
66.6013 	DATA 	Keypress: v
66.6133 	EXP 	fixation: autoDraw = False
66.6133 	EXP 	line1: autoDraw = False
66.6133 	EXP 	line2: autoDraw = False
66.6133 	EXP 	line3: autoDraw = False
66.6133 	EXP 	line4: autoDraw = False
66.6133 	EXP 	probe: autoDraw = False
66.6133 	EXP 	fixation: autoDraw = True
67.6135 	EXP 	fixation: autoDraw = False
67.6135 	EXP 	line1: autoDraw = True
67.6135 	EXP 	line2: autoDraw = True
67.6135 	EXP 	line3: autoDraw = True
67.6135 	EXP 	line4: autoDraw = True
68.6138 	INFO 	Keyboard events cleared
68.6131 	EXP 	probe: autoDraw = True
69.4144 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'pos': -150, 'corr_resp': 'z', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
69.4162 	DATA 	Keypress: c
69.4298 	EXP 	fixation: autoDraw = False
69.4298 	EXP 	line1: autoDraw = False
69.4298 	EXP 	line2: autoDraw = False
69.4298 	EXP 	line3: autoDraw = False
69.4298 	EXP 	line4: autoDraw = False
69.4298 	EXP 	probe: autoDraw = False
69.4298 	EXP 	fixation: autoDraw = True
70.4294 	EXP 	fixation: autoDraw = False
70.4294 	EXP 	line1: autoDraw = True
70.4294 	EXP 	line2: autoDraw = True
70.4294 	EXP 	line3: autoDraw = True
70.4294 	EXP 	line4: autoDraw = True
71.4300 	INFO 	Keyboard events cleared
71.4293 	EXP 	probe: autoDraw = True
72.4311 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'pos': -50, 'corr_resp': 'x', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
72.4329 	DATA 	Keypress: z
72.4460 	EXP 	fixation: autoDraw = False
72.4460 	EXP 	line1: autoDraw = False
72.4460 	EXP 	line2: autoDraw = False
72.4460 	EXP 	line3: autoDraw = False
72.4460 	EXP 	line4: autoDraw = False
72.4460 	EXP 	probe: autoDraw = False
72.4460 	EXP 	fixation: autoDraw = True
73.4462 	EXP 	fixation: autoDraw = False
73.4462 	EXP 	line1: autoDraw = True
73.4462 	EXP 	line2: autoDraw = True
73.4462 	EXP 	line3: autoDraw = True
73.4462 	EXP 	line4: autoDraw = True
74.4471 	INFO 	Keyboard events cleared
74.4463 	EXP 	probe: autoDraw = True
75.1148 	EXP 	New trial (rep=6, index=1): <Trial 25 (1 in rep 6) data={'pos': 150, 'corr_resp': 'v', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 6}>
75.1167 	DATA 	Keypress: x
75.1293 	EXP 	fixation: autoDraw = False
75.1293 	EXP 	line1: autoDraw = False
75.1293 	EXP 	line2: autoDraw = False
75.1293 	EXP 	line3: autoDraw = False
75.1293 	EXP 	line4: autoDraw = False
75.1293 	EXP 	probe: autoDraw = False
75.1293 	EXP 	fixation: autoDraw = True
76.1292 	EXP 	fixation: autoDraw = False
76.1292 	EXP 	line1: autoDraw = True
76.1292 	EXP 	line2: autoDraw = True
76.1292 	EXP 	line3: autoDraw = True
76.1292 	EXP 	line4: autoDraw = True
77.1303 	INFO 	Keyboard events cleared
77.1297 	EXP 	probe: autoDraw = True
77.8311 	EXP 	New trial (rep=6, index=2): <Trial 26 (2 in rep 6) data={'pos': 50, 'corr_resp': 'c', 'thisN': 26, 'thisTrialN': 2, 'thisRepN': 6}>
77.8331 	DATA 	Keypress: v
77.8460 	EXP 	fixation: autoDraw = False
77.8460 	EXP 	line1: autoDraw = False
77.8460 	EXP 	line2: autoDraw = False
77.8460 	EXP 	line3: autoDraw = False
77.8460 	EXP 	line4: autoDraw = False
77.8460 	EXP 	probe: autoDraw = False
77.8460 	EXP 	fixation: autoDraw = True
78.8462 	EXP 	fixation: autoDraw = False
78.8462 	EXP 	line1: autoDraw = True
78.8462 	EXP 	line2: autoDraw = True
78.8462 	EXP 	line3: autoDraw = True
78.8462 	EXP 	line4: autoDraw = True
79.8464 	INFO 	Keyboard events cleared
79.8457 	EXP 	probe: autoDraw = True
80.6140 	EXP 	New trial (rep=6, index=3): <Trial 27 (3 in rep 6) data={'pos': -150, 'corr_resp': 'z', 'thisN': 27, 'thisTrialN': 3, 'thisRepN': 6}>
80.6157 	DATA 	Keypress: c
80.6290 	EXP 	fixation: autoDraw = False
80.6290 	EXP 	line1: autoDraw = False
80.6290 	EXP 	line2: autoDraw = False
80.6290 	EXP 	line3: autoDraw = False
80.6290 	EXP 	line4: autoDraw = False
80.6290 	EXP 	probe: autoDraw = False
80.6290 	EXP 	fixation: autoDraw = True
81.6290 	EXP 	fixation: autoDraw = False
81.6290 	EXP 	line1: autoDraw = True
81.6290 	EXP 	line2: autoDraw = True
81.6290 	EXP 	line3: autoDraw = True
81.6290 	EXP 	line4: autoDraw = True
82.6125 	INFO 	Keyboard events cleared
82.6119 	EXP 	probe: autoDraw = True
83.5804 	EXP 	New trial (rep=7, index=0): <Trial 28 (0 in rep 7) data={'pos': -50, 'corr_resp': 'x', 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 7}>
83.5827 	DATA 	Keypress: z
83.5954 	EXP 	fixation: autoDraw = False
83.5954 	EXP 	line1: autoDraw = False
83.5954 	EXP 	line2: autoDraw = False
83.5954 	EXP 	line3: autoDraw = False
83.5954 	EXP 	line4: autoDraw = False
83.5954 	EXP 	probe: autoDraw = False
83.5954 	EXP 	fixation: autoDraw = True
84.5955 	EXP 	fixation: autoDraw = False
84.5955 	EXP 	line1: autoDraw = True
84.5955 	EXP 	line2: autoDraw = True
84.5955 	EXP 	line3: autoDraw = True
84.5955 	EXP 	line4: autoDraw = True
85.5961 	INFO 	Keyboard events cleared
85.5954 	EXP 	probe: autoDraw = True
86.3823 	DATA 	Keypress: x
86.3968 	EXP 	New trial (rep=7, index=1): <Trial 29 (1 in rep 7) data={'pos': 150, 'corr_resp': 'v', 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 7}>
86.4122 	EXP 	fixation: autoDraw = False
86.4122 	EXP 	line1: autoDraw = False
86.4122 	EXP 	line2: autoDraw = False
86.4122 	EXP 	line3: autoDraw = False
86.4122 	EXP 	line4: autoDraw = False
86.4122 	EXP 	probe: autoDraw = False
86.4122 	EXP 	fixation: autoDraw = True
87.3953 	EXP 	line1: autoDraw = True
87.3953 	EXP 	line2: autoDraw = True
87.3953 	EXP 	line3: autoDraw = True
87.3953 	EXP 	line4: autoDraw = True
87.4122 	EXP 	fixation: autoDraw = False
88.4123 	INFO 	Keyboard events cleared
88.4117 	EXP 	probe: autoDraw = True
89.0970 	EXP 	New trial (rep=7, index=2): <Trial 30 (2 in rep 7) data={'pos': 50, 'corr_resp': 'c', 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 7}>
89.0989 	DATA 	Keypress: v
89.1123 	EXP 	fixation: autoDraw = False
89.1123 	EXP 	line1: autoDraw = False
89.1123 	EXP 	line2: autoDraw = False
89.1123 	EXP 	line3: autoDraw = False
89.1123 	EXP 	line4: autoDraw = False
89.1123 	EXP 	probe: autoDraw = False
89.1123 	EXP 	fixation: autoDraw = True
90.1119 	EXP 	fixation: autoDraw = False
90.1119 	EXP 	line1: autoDraw = True
90.1119 	EXP 	line2: autoDraw = True
90.1119 	EXP 	line3: autoDraw = True
90.1119 	EXP 	line4: autoDraw = True
91.1131 	INFO 	Keyboard events cleared
91.1124 	EXP 	probe: autoDraw = True
93.3635 	EXP 	New trial (rep=7, index=3): <Trial 31 (3 in rep 7) data={'pos': -150, 'corr_resp': 'z', 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 7}>
93.3655 	DATA 	Keypress: c
93.3783 	EXP 	fixation: autoDraw = False
93.3783 	EXP 	line1: autoDraw = False
93.3783 	EXP 	line2: autoDraw = False
93.3783 	EXP 	line3: autoDraw = False
93.3783 	EXP 	line4: autoDraw = False
93.3783 	EXP 	probe: autoDraw = False
93.3783 	EXP 	fixation: autoDraw = True
94.3783 	EXP 	fixation: autoDraw = False
94.3783 	EXP 	line1: autoDraw = True
94.3783 	EXP 	line2: autoDraw = True
94.3783 	EXP 	line3: autoDraw = True
94.3783 	EXP 	line4: autoDraw = True
95.3794 	INFO 	Keyboard events cleared
95.3787 	EXP 	probe: autoDraw = True
96.0798 	EXP 	New trial (rep=8, index=0): <Trial 32 (0 in rep 8) data={'pos': -50, 'corr_resp': 'x', 'thisN': 32, 'thisTrialN': 0, 'thisRepN': 8}>
96.0817 	DATA 	Keypress: z
96.0951 	EXP 	fixation: autoDraw = False
96.0951 	EXP 	line1: autoDraw = False
96.0951 	EXP 	line2: autoDraw = False
96.0951 	EXP 	line3: autoDraw = False
96.0951 	EXP 	line4: autoDraw = False
96.0951 	EXP 	probe: autoDraw = False
96.0951 	EXP 	fixation: autoDraw = True
97.0953 	EXP 	fixation: autoDraw = False
97.0953 	EXP 	line1: autoDraw = True
97.0953 	EXP 	line2: autoDraw = True
97.0953 	EXP 	line3: autoDraw = True
97.0953 	EXP 	line4: autoDraw = True
98.0959 	INFO 	Keyboard events cleared
98.0952 	EXP 	probe: autoDraw = True
98.8316 	DATA 	Keypress: x
98.8468 	EXP 	New trial (rep=8, index=1): <Trial 33 (1 in rep 8) data={'pos': 150, 'corr_resp': 'v', 'thisN': 33, 'thisTrialN': 1, 'thisRepN': 8}>
98.8619 	EXP 	fixation: autoDraw = False
98.8619 	EXP 	line1: autoDraw = False
98.8619 	EXP 	line2: autoDraw = False
98.8619 	EXP 	line3: autoDraw = False
98.8619 	EXP 	line4: autoDraw = False
98.8619 	EXP 	probe: autoDraw = False
98.8619 	EXP 	fixation: autoDraw = True
99.8618 	EXP 	fixation: autoDraw = False
99.8618 	EXP 	line1: autoDraw = True
99.8618 	EXP 	line2: autoDraw = True
99.8618 	EXP 	line3: autoDraw = True
99.8618 	EXP 	line4: autoDraw = True
100.8624 	INFO 	Keyboard events cleared
100.8617 	EXP 	probe: autoDraw = True
101.5798 	EXP 	New trial (rep=8, index=2): <Trial 34 (2 in rep 8) data={'pos': 50, 'corr_resp': 'c', 'thisN': 34, 'thisTrialN': 2, 'thisRepN': 8}>
101.5817 	DATA 	Keypress: v
101.5951 	EXP 	fixation: autoDraw = False
101.5951 	EXP 	line1: autoDraw = False
101.5951 	EXP 	line2: autoDraw = False
101.5951 	EXP 	line3: autoDraw = False
101.5951 	EXP 	line4: autoDraw = False
101.5951 	EXP 	probe: autoDraw = False
101.5951 	EXP 	fixation: autoDraw = True
102.5946 	EXP 	fixation: autoDraw = False
102.5946 	EXP 	line1: autoDraw = True
102.5946 	EXP 	line2: autoDraw = True
102.5946 	EXP 	line3: autoDraw = True
102.5946 	EXP 	line4: autoDraw = True
103.5955 	INFO 	Keyboard events cleared
103.5948 	EXP 	probe: autoDraw = True
104.2799 	EXP 	New trial (rep=8, index=3): <Trial 35 (3 in rep 8) data={'pos': -150, 'corr_resp': 'z', 'thisN': 35, 'thisTrialN': 3, 'thisRepN': 8}>
104.2818 	DATA 	Keypress: c
104.2949 	EXP 	fixation: autoDraw = False
104.2949 	EXP 	line1: autoDraw = False
104.2949 	EXP 	line2: autoDraw = False
104.2949 	EXP 	line3: autoDraw = False
104.2949 	EXP 	line4: autoDraw = False
104.2949 	EXP 	probe: autoDraw = False
104.2949 	EXP 	fixation: autoDraw = True
105.2948 	EXP 	fixation: autoDraw = False
105.2948 	EXP 	line1: autoDraw = True
105.2948 	EXP 	line2: autoDraw = True
105.2948 	EXP 	line3: autoDraw = True
105.2948 	EXP 	line4: autoDraw = True
106.2951 	INFO 	Keyboard events cleared
106.2945 	EXP 	probe: autoDraw = True
106.7295 	EXP 	New trial (rep=9, index=0): <Trial 36 (0 in rep 9) data={'pos': -50, 'corr_resp': 'x', 'thisN': 36, 'thisTrialN': 0, 'thisRepN': 9}>
106.7314 	DATA 	Keypress: z
106.7446 	EXP 	fixation: autoDraw = False
106.7446 	EXP 	line1: autoDraw = False
106.7446 	EXP 	line2: autoDraw = False
106.7446 	EXP 	line3: autoDraw = False
106.7446 	EXP 	line4: autoDraw = False
106.7446 	EXP 	probe: autoDraw = False
106.7446 	EXP 	fixation: autoDraw = True
107.7450 	EXP 	fixation: autoDraw = False
107.7450 	EXP 	line1: autoDraw = True
107.7450 	EXP 	line2: autoDraw = True
107.7450 	EXP 	line3: autoDraw = True
107.7450 	EXP 	line4: autoDraw = True
108.7450 	INFO 	Keyboard events cleared
108.7443 	EXP 	probe: autoDraw = True
112.6820 	DATA 	Keypress: x
112.6963 	EXP 	New trial (rep=9, index=1): <Trial 37 (1 in rep 9) data={'pos': 150, 'corr_resp': 'v', 'thisN': 37, 'thisTrialN': 1, 'thisRepN': 9}>
112.7111 	EXP 	fixation: autoDraw = False
112.7111 	EXP 	line1: autoDraw = False
112.7111 	EXP 	line2: autoDraw = False
112.7111 	EXP 	line3: autoDraw = False
112.7111 	EXP 	line4: autoDraw = False
112.7111 	EXP 	probe: autoDraw = False
112.7111 	EXP 	fixation: autoDraw = True
113.7106 	EXP 	fixation: autoDraw = False
113.7106 	EXP 	line1: autoDraw = True
113.7106 	EXP 	line2: autoDraw = True
113.7106 	EXP 	line3: autoDraw = True
113.7106 	EXP 	line4: autoDraw = True
114.7120 	INFO 	Keyboard events cleared
114.7113 	EXP 	probe: autoDraw = True
115.4456 	EXP 	New trial (rep=9, index=2): <Trial 38 (2 in rep 9) data={'pos': 50, 'corr_resp': 'c', 'thisN': 38, 'thisTrialN': 2, 'thisRepN': 9}>
115.4480 	DATA 	Keypress: v
115.4605 	EXP 	fixation: autoDraw = False
115.4605 	EXP 	line1: autoDraw = False
115.4605 	EXP 	line2: autoDraw = False
115.4605 	EXP 	line3: autoDraw = False
115.4605 	EXP 	line4: autoDraw = False
115.4605 	EXP 	probe: autoDraw = False
115.4605 	EXP 	fixation: autoDraw = True
116.4604 	EXP 	fixation: autoDraw = False
116.4604 	EXP 	line1: autoDraw = True
116.4604 	EXP 	line2: autoDraw = True
116.4604 	EXP 	line3: autoDraw = True
116.4604 	EXP 	line4: autoDraw = True
117.4618 	INFO 	Keyboard events cleared
117.4611 	EXP 	probe: autoDraw = True
118.1286 	EXP 	New trial (rep=9, index=3): <Trial 39 (3 in rep 9) data={'pos': -150, 'corr_resp': 'z', 'thisN': 39, 'thisTrialN': 3, 'thisRepN': 9}>
118.1303 	DATA 	Keypress: c
118.1437 	EXP 	fixation: autoDraw = False
118.1437 	EXP 	line1: autoDraw = False
118.1437 	EXP 	line2: autoDraw = False
118.1437 	EXP 	line3: autoDraw = False
118.1437 	EXP 	line4: autoDraw = False
118.1437 	EXP 	probe: autoDraw = False
118.1437 	EXP 	fixation: autoDraw = True
119.1438 	EXP 	fixation: autoDraw = False
119.1438 	EXP 	line1: autoDraw = True
119.1438 	EXP 	line2: autoDraw = True
119.1438 	EXP 	line3: autoDraw = True
119.1438 	EXP 	line4: autoDraw = True
120.1446 	INFO 	Keyboard events cleared
120.1439 	EXP 	probe: autoDraw = True
120.7295 	EXP 	New trial (rep=10, index=0): <Trial 40 (0 in rep 10) data={'pos': -50, 'corr_resp': 'x', 'thisN': 40, 'thisTrialN': 0, 'thisRepN': 10}>
120.7313 	DATA 	Keypress: z
120.7437 	EXP 	fixation: autoDraw = False
120.7437 	EXP 	line1: autoDraw = False
120.7437 	EXP 	line2: autoDraw = False
120.7437 	EXP 	line3: autoDraw = False
120.7437 	EXP 	line4: autoDraw = False
120.7437 	EXP 	probe: autoDraw = False
120.7437 	EXP 	fixation: autoDraw = True
121.7439 	EXP 	fixation: autoDraw = False
121.7439 	EXP 	line1: autoDraw = True
121.7439 	EXP 	line2: autoDraw = True
121.7439 	EXP 	line3: autoDraw = True
121.7439 	EXP 	line4: autoDraw = True
122.7442 	INFO 	Keyboard events cleared
122.7437 	EXP 	probe: autoDraw = True
123.3787 	EXP 	New trial (rep=10, index=1): <Trial 41 (1 in rep 10) data={'pos': 150, 'corr_resp': 'v', 'thisN': 41, 'thisTrialN': 1, 'thisRepN': 10}>
123.3805 	DATA 	Keypress: x
123.3936 	EXP 	fixation: autoDraw = False
123.3936 	EXP 	line1: autoDraw = False
123.3936 	EXP 	line2: autoDraw = False
123.3936 	EXP 	line3: autoDraw = False
123.3936 	EXP 	line4: autoDraw = False
123.3936 	EXP 	probe: autoDraw = False
123.3936 	EXP 	fixation: autoDraw = True
124.3935 	EXP 	fixation: autoDraw = False
124.3935 	EXP 	line1: autoDraw = True
124.3935 	EXP 	line2: autoDraw = True
124.3935 	EXP 	line3: autoDraw = True
124.3935 	EXP 	line4: autoDraw = True
125.3943 	INFO 	Keyboard events cleared
125.3937 	EXP 	probe: autoDraw = True
126.0785 	EXP 	New trial (rep=10, index=2): <Trial 42 (2 in rep 10) data={'pos': 50, 'corr_resp': 'c', 'thisN': 42, 'thisTrialN': 2, 'thisRepN': 10}>
126.0803 	DATA 	Keypress: v
126.0936 	EXP 	fixation: autoDraw = False
126.0936 	EXP 	line1: autoDraw = False
126.0936 	EXP 	line2: autoDraw = False
126.0936 	EXP 	line3: autoDraw = False
126.0936 	EXP 	line4: autoDraw = False
126.0936 	EXP 	probe: autoDraw = False
126.0936 	EXP 	fixation: autoDraw = True
127.0935 	EXP 	fixation: autoDraw = False
127.0935 	EXP 	line1: autoDraw = True
127.0935 	EXP 	line2: autoDraw = True
127.0935 	EXP 	line3: autoDraw = True
127.0935 	EXP 	line4: autoDraw = True
128.0943 	INFO 	Keyboard events cleared
128.0936 	EXP 	probe: autoDraw = True
128.7617 	EXP 	New trial (rep=10, index=3): <Trial 43 (3 in rep 10) data={'pos': -150, 'corr_resp': 'z', 'thisN': 43, 'thisTrialN': 3, 'thisRepN': 10}>
128.7637 	DATA 	Keypress: c
128.7769 	EXP 	fixation: autoDraw = False
128.7769 	EXP 	line1: autoDraw = False
128.7769 	EXP 	line2: autoDraw = False
128.7769 	EXP 	line3: autoDraw = False
128.7769 	EXP 	line4: autoDraw = False
128.7769 	EXP 	probe: autoDraw = False
128.7769 	EXP 	fixation: autoDraw = True
129.7766 	EXP 	fixation: autoDraw = False
129.7766 	EXP 	line1: autoDraw = True
129.7766 	EXP 	line2: autoDraw = True
129.7766 	EXP 	line3: autoDraw = True
129.7766 	EXP 	line4: autoDraw = True
130.7776 	INFO 	Keyboard events cleared
130.7770 	EXP 	probe: autoDraw = True
131.3447 	EXP 	New trial (rep=11, index=0): <Trial 44 (0 in rep 11) data={'pos': -50, 'corr_resp': 'x', 'thisN': 44, 'thisTrialN': 0, 'thisRepN': 11}>
131.3469 	DATA 	Keypress: z
131.3598 	EXP 	fixation: autoDraw = False
131.3598 	EXP 	line1: autoDraw = False
131.3598 	EXP 	line2: autoDraw = False
131.3598 	EXP 	line3: autoDraw = False
131.3598 	EXP 	line4: autoDraw = False
131.3598 	EXP 	probe: autoDraw = False
131.3598 	EXP 	fixation: autoDraw = True
132.3597 	EXP 	fixation: autoDraw = False
132.3597 	EXP 	line1: autoDraw = True
132.3597 	EXP 	line2: autoDraw = True
132.3597 	EXP 	line3: autoDraw = True
132.3597 	EXP 	line4: autoDraw = True
133.3606 	INFO 	Keyboard events cleared
133.3599 	EXP 	probe: autoDraw = True
134.0448 	EXP 	New trial (rep=11, index=1): <Trial 45 (1 in rep 11) data={'pos': 150, 'corr_resp': 'v', 'thisN': 45, 'thisTrialN': 1, 'thisRepN': 11}>
134.0466 	DATA 	Keypress: x
134.0599 	EXP 	fixation: autoDraw = False
134.0599 	EXP 	line1: autoDraw = False
134.0599 	EXP 	line2: autoDraw = False
134.0599 	EXP 	line3: autoDraw = False
134.0599 	EXP 	line4: autoDraw = False
134.0599 	EXP 	probe: autoDraw = False
134.0599 	EXP 	fixation: autoDraw = True
135.0598 	EXP 	fixation: autoDraw = False
135.0598 	EXP 	line1: autoDraw = True
135.0598 	EXP 	line2: autoDraw = True
135.0598 	EXP 	line3: autoDraw = True
135.0598 	EXP 	line4: autoDraw = True
136.0609 	INFO 	Keyboard events cleared
136.0602 	EXP 	probe: autoDraw = True
136.8803 	DATA 	Keypress: v
136.8948 	EXP 	New trial (rep=11, index=2): <Trial 46 (2 in rep 11) data={'pos': 50, 'corr_resp': 'c', 'thisN': 46, 'thisTrialN': 2, 'thisRepN': 11}>
136.9098 	EXP 	fixation: autoDraw = False
136.9098 	EXP 	line1: autoDraw = False
136.9098 	EXP 	line2: autoDraw = False
136.9098 	EXP 	line3: autoDraw = False
136.9098 	EXP 	line4: autoDraw = False
136.9098 	EXP 	probe: autoDraw = False
136.9098 	EXP 	fixation: autoDraw = True
137.9100 	EXP 	fixation: autoDraw = False
137.9100 	EXP 	line1: autoDraw = True
137.9100 	EXP 	line2: autoDraw = True
137.9100 	EXP 	line3: autoDraw = True
137.9100 	EXP 	line4: autoDraw = True
138.9108 	INFO 	Keyboard events cleared
138.9101 	EXP 	probe: autoDraw = True
139.5452 	EXP 	New trial (rep=11, index=3): <Trial 47 (3 in rep 11) data={'pos': -150, 'corr_resp': 'z', 'thisN': 47, 'thisTrialN': 3, 'thisRepN': 11}>
139.5471 	DATA 	Keypress: c
139.5597 	EXP 	fixation: autoDraw = False
139.5597 	EXP 	line1: autoDraw = False
139.5597 	EXP 	line2: autoDraw = False
139.5597 	EXP 	line3: autoDraw = False
139.5597 	EXP 	line4: autoDraw = False
139.5597 	EXP 	probe: autoDraw = False
139.5597 	EXP 	fixation: autoDraw = True
140.5594 	EXP 	fixation: autoDraw = False
140.5594 	EXP 	line1: autoDraw = True
140.5594 	EXP 	line2: autoDraw = True
140.5594 	EXP 	line3: autoDraw = True
140.5594 	EXP 	line4: autoDraw = True
141.5599 	INFO 	Keyboard events cleared
141.5593 	EXP 	probe: autoDraw = True
141.9949 	EXP 	New trial (rep=12, index=0): <Trial 48 (0 in rep 12) data={'pos': -50, 'corr_resp': 'x', 'thisN': 48, 'thisTrialN': 0, 'thisRepN': 12}>
141.9972 	DATA 	Keypress: z
142.0094 	EXP 	fixation: autoDraw = False
142.0094 	EXP 	line1: autoDraw = False
142.0094 	EXP 	line2: autoDraw = False
142.0094 	EXP 	line3: autoDraw = False
142.0094 	EXP 	line4: autoDraw = False
142.0094 	EXP 	probe: autoDraw = False
142.0094 	EXP 	fixation: autoDraw = True
143.0096 	EXP 	fixation: autoDraw = False
143.0096 	EXP 	line1: autoDraw = True
143.0096 	EXP 	line2: autoDraw = True
143.0096 	EXP 	line3: autoDraw = True
143.0096 	EXP 	line4: autoDraw = True
144.0098 	INFO 	Keyboard events cleared
144.0092 	EXP 	probe: autoDraw = True
